,title,price,like,view,article,category,location,link
528,갤럭시 워치 구매 할인 적용,"10,000",0,61,사전예약으로 워치 종류 30프로 할인 받은 가격으로 구매 하실수 있습니다!!! 구매 대행으로 만원 가격으로 30프로 혜택으로 구매 하시길 바랍니다ㅎㅎ 입금 확인 후 결제 후 주소지로 등록하여 구매 합니다 문의주십쇼😀,웨어러블(워치),경기도 광명시 철산3동,https://m.bunjang.co.kr/products/181554771?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
529,갤럭시워치3 팔아요,"100,000",1,63,이것도 아버지 생신 선물에 보태려고요,웨어러블(워치),충청북도 청주시 흥덕구 복대1동,https://m.bunjang.co.kr/products/185385927?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
530,갤럭시 워치 active2,"190,000",1,19,"한번도 개봉안한 상품입니다. 쿨거래면 애눌 가능합니다.
",웨어러블(워치),전국,https://m.bunjang.co.kr/products/185353965?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
531,미개봉 갤럭시워치4 클래식 42mm,"270,000",0,105,"미개봉새제품입니다.
전포역 서면아이파크 인근 거래가능합니다.",웨어러블(워치),부산광역시 부산진구 전포제1동,https://m.bunjang.co.kr/products/182321062?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
532,갤럭시워치4 40mm 핑크골드 블루투스 미개봉 새상품 팝니다.,"195,000",2,72,"네고 x
뜯지않은 새상품 미개봉 새상품 입니다.
평일에는 일하느라 답이느릴수있으니 기다려주세요!

배송비 미포함금액 입니다
창원은 직거래 가능해요",기타 액세서리,경상남도 창원시 성산구 상남동,https://m.bunjang.co.kr/products/185321094?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
533,갤럭시 워치4 화이트 40mm,"150,000",8,221,"3개월 정도 사용했습니다 
보호필름 붙여져 있어서 떼지않고 놔뒀어요 
원치않으시면 떼서 배송해드려요 
워치 케이스도 있는데 원하시면 같이 보내드려요 
흠집없이 깨끗이 사용했습니다:)
블루투스 제품입니다 ",기타(가전제품),전국,https://m.bunjang.co.kr/products/185315072?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
534,갤럭시 워치 액티브 Stainless Steel 44mm,"210,000",2,425,"전체적으로 깨끗하고 Stainless Steel 모델입니다.
44mm 골드.
구성품 다 포함.",웨어러블(워치),경기도 화성시 봉담읍,https://m.bunjang.co.kr/products/161536549?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
535,갤럭시 워치,"50,000",0,38,쿠폰 적용한 나머지 금액+5만원 받고 구매자분 배송지로 상품 주문할 예정입니다. 연락주세요. 12만원 할인쿠폰 5만원에 팝니다.,웨어러블(워치),전국,https://m.bunjang.co.kr/products/184547644?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
536,갤럭시워치 4 클래식 42mm LTE 자급제,"270,000",0,152,"42mm 실버 자급제폰.
사용한적없고 구성품 그대로이고 
확인차 단순개봉하였고
미사용이니 흠집1도 없겠죠.
삼성멤버스 WATCH FOR YOU
3만원 악세서리쿠폰 사용 가능합니다.
직거래는 분당 오리 미금부근이나이나 죽전역부근 가능합니다.",웨어러블(워치),경기도 용인시 수지구 죽전1동,https://m.bunjang.co.kr/products/185248076?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
537,갤럭시워치 액티브2 실버 44mm gps,"100,000",1,81,"실사용은 3개월만했으나 풀커버 케이스가 아니라 그런지 잔기스가 많습니다.
저렴한가격에 데려가서 잘써주실분 구합니다.
정상작동 잘되고 빠릿빠릿한데 잔기스가 있습니다. 사용하시는데 문제 없습니다.
워치줄은 구매시 받았던 줄인데 아이부터 굵은 성인남성 모두 사용가능합니다.",웨어러블(워치),경기도 양주시 회천4동,https://m.bunjang.co.kr/products/185244205?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
538,갤럭시워치 액티브2 실버 44mm gps,"100,000",1,81,"실사용은 3개월만했으나 풀커버 케이스가 아니라 그런지 잔기스가 많습니다.
저렴한가격에 데려가서 잘써주실분 구합니다.
정상작동 잘되고 빠릿빠릿한데 잔기스가 있습니다. 사용하시는데 문제 없습니다.
워치줄은 구매시 받았던 줄인데 아이부터 굵은 성인남성 모두 사용가능합니다.",웨어러블(워치),경기도 양주시 회천4동,https://m.bunjang.co.kr/products/185244205?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
539,갤럭시 워치 44mm lte 자급제,"220,000",0,16,"확인차 단순개봉하였고
미사용이니 흠집1도 없겠죠.
삼성멤버스 WATCH FOR YOU
3만원 악세서리쿠폰 사용 가능합니다.
직거래는 분당 오리 미금부근이나이나 죽전역부근 가능합니다.

번페가능합니다.",웨어러블(워치),경기도 용인시 수지구 죽전1동,https://m.bunjang.co.kr/products/185243543?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
540,갤럭시 워치 3 45미리,"120,000",1,48,"갤럭시 워치3 45미리 판매합니다.

해지는 다 되어있습니다.
바로 연결해서 쓰시면됩니다.
워치3 상태는 사진으로 보이는것과 같습니다.
사진에 보이는거 다 드립니다.

직거래 원합니다.
명륜이나 동래쪽 가능하신분이면 좋을것같고
다른지역이면 연락주세요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/185239650?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
541,갤럭시워치4 클래식 미개봉 실버 42mm나 46mm 강남에서 구매원합니다,"250,000",0,673,오늘 거래가능하신분 번개톡주세요,웨어러블(워치),전국,https://m.bunjang.co.kr/products/185228681?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
542,갤럭시워치4 44m,"170,000",5,127,"26삿는데 아이폰이라 연동안되서 1번끼고 팝니다
고무줄잇고 박스있습니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/183217230?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
543,갤럭시 워치4 lte &amp; 블루투스 44mm kt전용 풀박스 거의 새거,"150,000",16,555,"삼성 갤럭시 워치4 lte &amp; 블루투스 44mm  kt전용, 거의 새거. 블랙컬러, 풀박스, 제조일자 2021년 8월, 개통시 사용정도, 급판매, 수원시 인계동 이나 화서동 거래
문의 ***-****-**** 가급적 문자로 문의 요망",웨어러블(워치),전국,https://m.bunjang.co.kr/products/185215449?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
544,갤럭시워치 프론티어,"50,000",1,278,"얼마전까지 사용했던 워치입니다. 다른워치 구입하여 팝니다. 
특히점은 워치줄부분 고정해주는것이 끊어져 사제로 구입하여 착용하여 본줄보다 고정끈이 커보입니다. 그외 특히점은 없습니다.^^",웨어러블(워치),경기도 성남시 분당구 정자2동,https://m.bunjang.co.kr/products/180801870?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
545,갤럭시 워치 3,"100,000",16,907,"워치 판매합니다 상태좋아요 사용설명서랑 다있어요
45mm ",웨어러블(워치),경기도 용인시 처인구 동부동,https://m.bunjang.co.kr/products/177833242?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
546,"삼성 갤럭시워치4 40mm, 실버, wifi","160,000",3,147,"삼성 갤럭시 워치4, 실버, 40mm 제품입니다.
애플제품으로 바꾸게되면서 팔아요.

제조년월은 2021.08 이고 제가 매달 2300원씩 내는 삼성케어플러스 가입되어있어서 나중에 35000원 내시고 새걸로 교체하시면 됩니다.
(삼성케어는 양도가 안되서 원하시면 제가 바꿔드려도 되는데 교체비+ 소정 수고비(자동차기름값) 받습니다.)

처음 사자마자 측후면 보호필름 붙이고 액정보호케이스도 끼고다녀서 상태거의 새것입니다.

스트랩은 정품 실리콘, 가죽(블랙) 두개 있고, 
실리콘은 하루끼고 안껴서 거의 새것인데, 가죽스트립은 맨 안쪽 고리에 걸다보니 그쪽에 생활주름이 잡혀져 있은 것 같습니다.(사진에 나와요)

용인 처인구나 강남역은 직거래 가능합니다. 
거래 시간은 평일 저녁(퇴근 시간 이후), 토요일 희망입니다.

궁금하신사항은 연락주세요. 감사합니다^^",웨어러블(워치),전국,https://m.bunjang.co.kr/products/185187699?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
547,갤럭시 워치 46mm 블랙 풀 박스 중고 8만 팝니다.,"80,000",3,159,"상품정보
●번개장터앱 오류로 인하여 번개톡이 안읽히는 경우가●
           종종 있어 카카오톡 플러스친구를 개설하였습니다.

  카카오톡 친구 검색창에 ※중리다매※를 검색하신 후 플러스
●친구추가와 함께  문의주시면 보다 빠른답변 가능합니다.●


안녕하세요, 중고폰 전국 최저가 판매 업체 중리다매 입니다. 

제품정보

기기명 : 갤럭시워치 46mm (SM-R805)

색상 : 블랙

가격 : 8만원 

구성품 : 기기풀박스

​

​

제품설명

외관상태는 사진과 동일합니다.

터치 충전 전화 등 기능불량 없이 모든 기능이 정상입니다.

블루투스 모델이고 연결 잘됩니다.

더궁금하신점 문의주세요.

댓글은 확인이 어렵습니다. 

문자,전화 부탁드립니다.

​

​

​


택배퀵가능

​


전국 중고 업체 최저가 





쓰시던 중고폰 매입 가능 합니다.







지역은 서울시 강서구 마곡중앙5로6 1층 122호 중고나라 간판입니다.
(9호선/공항철도마곡나루역) 입니다  도보20초거리


그외에 궁금하신점 문의 주세요 .


공/일/공 팔/구/삼/오 구/오/사/이",웨어러블(워치),서울특별시 강서구 발산제1동,https://m.bunjang.co.kr/products/184889036?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
548,(상태좋음)2021에 구매한 갤럭시 워치 액티브 2 40mm,"103,000",7,320,"네고는 불가능합니다. 배송비 미포함이구요
착불 or + 4000원입니다

2021에 구매했구요 40mm에요
몇번 잘 안쓰게되어서 판매해요
제가 기스같은거에 예민한편이라 사자마자 풀커버 케이스 써서 사용했고요 작동이나 하자 없습니다.

그럼에도 불구하고 중고상품이니
너무 예민하지 않으신분 구매해주세요

충전줄 + 본품 + 풀커버케이스 착용한 상태로 판매합니다!",웨어러블(워치),경기도 수원시 영통구 원천동,https://m.bunjang.co.kr/products/185164343?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
549,갤럭시워치4 블루투스모델 판매합니다,"209,000",0,63,"갤럭시워치4 블루투스모델 판매합니다
결제후 배송지변경해드리며 색상선택 가능합니다

갤럭시S22 사전예약 할인쿠폰 사용으로
최종결제가격에 2만원 추가해서 판매합니다

40mm 209,000
42mm 229,000
44mm 279,000
46mm 299,000",웨어러블(워치),충청북도 청주시 흥덕구 복대1동,https://m.bunjang.co.kr/products/180806318?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
550,[급처] 갤럭시워치4 watch4 (40mm) 핑크골드,"190,000",2,76,"완전 미개봉 새상품입니다 
(로즈골드 40mm 블루투스 버전)
22년 02월 제조품입니다.
***-****-**** (판교역 인근)",웨어러블(워치),경기도 성남시 분당구 삼평동,https://m.bunjang.co.kr/products/185140089?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
551,갤럭시 워치4 클래식  42mm실버 풀박스 판매합니다.,"210,000",5,472,"●(마지막 최종 가격 인하)●
구매 일자:2021.12.13
 구성품:당연히 박스 구성품 전부다, 실버 색상에 어울리는 메탈릭 스트랩, 워치 화면 강화보호 필름 2매짜리 1매 붙혀져있는 상태,스트랩 조절 기구까지.
실사용 기간은 일주일
  곧 군입대예정이라 필요없어져서 팝니다. 사진 보시면 전원 버튼 위에 손톱으로 인한 작은 생활기스 정도 있습니다. 
상관없으신분들 한번 연락주세요",웨어러블(워치),경기도 부천시 중2동,https://m.bunjang.co.kr/products/184693081?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
552,갤럭시워치4 42mm,"280,000",1,26,"새상품입니다
급돈필요해서 판매합니다
22.02제조.
빨리데려가주세요..",웨어러블(워치),경기도 화성시 진안동,https://m.bunjang.co.kr/products/185091159?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
553,갤럭시워치4 1+1할인쿠폰,"40,000",2,369,"갤럭시 워치4 할인쿠폰 판매합니다.
쿠폰 판매가4만원+ 워치구매대금 308,000원 = 348,000원에 판매합니다",웨어러블(워치),부산광역시 북구 화명제2동,https://m.bunjang.co.kr/products/183798724?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
554,갤럭시 워치4 40mm 급처합니다,"180,000",4,48,"갤럭시 워치4 40mm 판매해요

쿨거시 네고 조금 가능해요 !! 
편하게 번개톡 주세여 ",웨어러블(워치),전국,https://m.bunjang.co.kr/products/185060110?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
555,갤럭시 워치 액티브2,"85,000",1,167,군대에 가게되어 판매합니다. 쓰는 동안 필름과 투명케이스를 빼지않아 기스없습니다. 풀박스입니다. 앞면 뒷면 보호필름 붙어있습니다.,웨어러블(워치),경기도 고양시 일산서구 주엽2동,https://m.bunjang.co.kr/products/185059790?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
556,갤럭시워치 액티브 2,"120,000",6,746,"21년 2월 생산입니다.
보호필름 붙어 있고 상태 좋아요~",웨어러블(워치),경기도 파주시 금촌3동,https://m.bunjang.co.kr/products/165684184?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
557,갤럭시워치 액티브2 40MM(SM-R830) 로즈 골드 9만 팝니다.,"90,000",2,154,"상품정보
●번개장터앱 오류로 인하여 번개톡이 안읽히는 경우가●
           종종 있어 카카오톡 플러스친구를 개설하였습니다.

  카카오톡 친구 검색창에 ※중리다매※를 검색하신 후 플러스
●친구추가와 함께  문의주시면 보다 빠른답변 가능합니다.●


안녕하세요, 중고폰 전국 최저가 판매 업체 중리다매 입니다. 

제품정보

기기명 : 갤럭시워치액티브2 40mm (SM-R830)

색상 : 로즈 골드

가격 : 9만원

구성품 : 기기단품 , 충전독

​

​

제품설명

외관상태는 사진과 동일 합니다.

기능불량 없이 모든 기능 정상입니다.

더궁금하신점 문의주세요.

댓글은 확인이 어렵습니다. 

문자,전화 부탁드립니다.

​

​

​


택배퀵가능

​


전국 중고 업체 최저가 





쓰시던 중고폰 매입 가능 합니다.







지역은 서울시 강서구 마곡중앙5로6 1층 122호 중고나라 간판입니다.
(9호선/공항철도마곡나루역) 입니다  도보20초거리


그외에 궁금하신점 문의 주세요 .


공/일/공 팔/구/삼/오 구/오/사/이",웨어러블(워치),서울특별시 강서구 방화제1동,https://m.bunjang.co.kr/products/184993190?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
558,S22(자급제)+갤럭시워치4 44미리(LTE),"780,000",2,142,"S22화이트 자급제모델+워치4그린 44미리(LTE겸용)
판매합니다 

3월30일 S22자급제 쿠팡에서 구매했고요 구매 영수증 보관중입니다 3일 사용후 맞지않아 아이폰구매로 판매합니다 사용감없구요 

갤럭시워치4 그린44미리 LTE겸용 같이묶어서 판매합니다 구성품은 사진에있는게 전부입니다 
워치는 스트랩 끼우는곳 찍힘 하나있습니다(사진흰색)

2개 감안해서 가격 저렴하게 올렸습니다 
내용+사진외에 추가하자 발생시 내고해드립니다 
이외에 내고는 어렵습니다",스마트폰,서울특별시 강서구 가양제3동,https://m.bunjang.co.kr/products/184960488?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
559,갤럭시워치4 40mm,"190,000",1,23,"2022 1월구입했구요 워치3에서갈아타볼까하고 삿다가 너무작은거 같아서 다시파라요
실 사용 6번정도 차보았구요 앞 뒤면 필름부착돼어 있어서 앞뒤모두깨끗합니다 실기스도 없고요 아주 깨끗합니다 
",웨어러블(워치),충청남도 아산시 배방읍,https://m.bunjang.co.kr/products/185008054?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
560,갤럭시워치4클랙시46mm lte,"250,000",1,60,"sk 꺼고
박스x충전기o
스트랩 메탈 자석 가죽 3개다드림",웨어러블(워치),경기도 여주시 여흥동,https://m.bunjang.co.kr/products/184975510?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
561,시착만해본 갤럭시워치4 40mm 핑크골드,"190,000",2,41,"

갤럭시워치4 40mm 핑크골드색상 
블루투스/와이파이/GPS 가능
충전선 다들어있는 풀박입니다.
제조년월은 최근인 2022.03 입니다. 

며칠전 선물받아서 시착만해본 새상품이구요 
색상이 영롱해서 제가 쓰고싶은데
제 폰기종이 아이폰13이라 호환이 안돼서 팝니다 

",웨어러블(워치),전국,https://m.bunjang.co.kr/products/184142107?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
562,갤럭시 워치4  42mm,"150,000",4,195,"사용감 조금밖에없으며 필요없어서

판매합니다 충전기는있구 박스는없습니다

직거래원합니다",기타(시계),충청남도 천안시 서북구 부성2동,https://m.bunjang.co.kr/products/184449497?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
563,갤럭시 워치 46mm 블루투스,"120,000",0,52,"갤럭시 워치 46mm 입니다.
최근까지 사용하면서 이상없이 잘 사용해온 상품입니다.
새로운 제품을 사용하게되어서 판매합니다.
필요하신분 연락주시기바랍니다.
***-****-****",웨어러블(워치),경기도 남양주시 평내동,https://m.bunjang.co.kr/products/184936088?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
